from,to,in_degree_from,in_degree_to,out_degree_from,out_degree_to,overall_degree_from,overall_degree_to,label
1208603,3370464,1,4,0,0,1,4,0
2440062,4463053,1,1,0,0,1,1,0
4835111,3336098,2,2,0,0,2,2,0
4142584,349914,15,2,0,0,15,2,0
2604001,3549665,1,1,0,0,1,1,0
2823999,263677,1,1,0,0,1,1,0
4730116,3201349,2,1,0,0,2,1,0
2121377,586724,1,3,0,0,1,3,0
1474980,3761354,2,2,0,0,2,2,0
1260857,919103,1,1,0,0,1,1,0
2949930,2141936,2,1,0,0,2,1,0
1450594,2782632,1,26,0,0,1,26,0
1782734,1212954,1,3,0,0,1,3,0
3149433,4172245,17,5,0,0,17,5,0
134673,137304,2,3,0,0,2,3,0
1173163,288605,5,6,0,48,5,54,0
2965727,3934983,1,1,0,0,1,1,0
544574,947010,2,1,0,0,2,1,0
563085,265025,1,2,0,0,1,2,0
2533446,33320,1,1,0,0,1,1,0
2701524,1648520,2,1,0,0,2,1,0
554644,1382305,1,1,0,0,1,1,0
4843302,2268386,1,1,0,0,1,1,0
2020966,1105411,1,2,0,0,1,2,0
2231117,3810627,3,1,0,0,3,1,0
3449770,1142064,1,4,0,0,1,4,0
847590,3072798,1,3,0,0,1,3,0
920149,3885058,6,35,0,0,6,35,0
4704111,4359308,2,1,0,0,2,1,0
2169682,179655,3,1,0,0,3,1,0
1211592,3477898,1,3,0,0,1,3,0
4781242,418005,2,3,0,0,2,3,0
1013748,3371105,1,1,0,0,1,1,0
1433411,2283639,1,11,0,0,1,11,0
2000952,1236235,1,7,0,0,1,7,0
1818851,1068533,1,8,0,0,1,8,0
3592010,1531908,2,1,0,0,2,1,0
1579193,373290,1,1,0,0,1,1,0
120184,966095,21,1,0,0,21,1,0
4746298,112003,26,3,0,0,26,3,0
4632826,1657251,2,2,0,0,2,2,0
1219593,4214261,1,2,0,0,1,2,0
2868292,876349,1,1,0,0,1,1,0
2155657,4471996,1,1,0,0,1,1,0
4800105,13636,2,1,0,0,2,1,0
2992138,3778341,8,1,0,0,8,1,0
1117113,243501,1,56,0,0,1,56,0
1807611,3548637,3,2,0,0,3,2,0
2618898,2596201,1,3,0,0,1,3,0
3837060,2821802,9,1,0,0,9,1,0
14173,630618,4,1,0,0,4,1,0
915396,1564616,1,2,0,0,1,2,0
1675278,4106749,54,22,0,0,54,22,0
3618848,2695153,1,3,0,0,1,3,0
135986,3139209,1,1,0,0,1,1,0
2801679,2374597,1,29,0,0,1,29,0
2736931,4255255,1,1,0,0,1,1,0
2712250,1285106,2,1,0,0,2,1,0
4362040,2649777,2,1,0,0,2,1,0
4413806,803714,3,2,0,0,3,2,0
742899,4351643,2,1,0,0,2,1,0
3523395,473041,1,2,0,0,1,2,0
1738461,2261547,3,2,0,0,3,2,0
3106633,566189,3,1,4,0,7,1,0
4833330,1760014,1,1,0,0,1,1,0
3629583,4130934,2,1,0,0,2,1,0
3744635,4579818,1,2,0,0,1,2,0
4687022,4494888,1,1,0,0,1,1,0
1707216,2983822,2,1,0,0,2,1,0
102006,547667,2,1,0,0,2,1,0
1653739,2424648,14,1,0,0,14,1,0
270190,1183630,2,2,0,0,2,2,0
1789534,4444887,1,1,0,0,1,1,0
3051951,4796649,1,1,0,0,1,1,0
703088,1506623,1,1,0,0,1,1,0
3266846,1711110,1,5,0,0,1,5,0
1711115,4245660,1,4,0,0,1,4,0
2100233,645119,1,2,0,0,1,2,0
731494,3768365,2,7,0,0,2,7,0
937223,2970560,1,1,0,0,1,1,0
3704822,755446,1,1,0,0,1,1,0
3593985,3702572,2,10,0,0,2,10,0
4787575,2019049,1,1,0,0,1,1,0
4152281,4830992,1,1,0,0,1,1,0
1356413,2290326,1,1,0,0,1,1,0
2104977,1791095,1,1,0,0,1,1,0
3711396,3703847,6,33,0,0,6,33,0
2320343,4717780,1,1,0,0,1,1,0
2745955,46038,21,1,0,0,21,1,0
2397047,2563776,1,3,0,0,1,3,0
799907,4763126,1,25,0,0,1,25,0
2358206,2380287,2,30,0,0,2,30,0
2410910,2417811,24,4,0,0,24,4,0
1103526,2996089,2,8,0,0,2,8,0
1096848,4414630,1,4,0,0,1,4,0
3830208,2174947,1,1,0,0,1,1,0
1952615,2696315,1,1,0,0,1,1,0
2223478,2213193,2,1,0,0,2,1,0
3149379,5567,1,1,0,0,1,1,0
3487715,3092763,2,1,0,0,2,1,0
267968,4387614,1,6,0,0,1,6,0
2382165,2985541,2,1,0,0,2,1,0
2898352,3909018,2,10,0,0,2,10,0
2365321,4341462,1,1,0,0,1,1,0
3536343,55161,6,1,0,0,6,1,0
2357570,3444809,52,3,0,0,52,3,0
2494803,4472412,1,1,0,0,1,1,0
2271576,1624681,1,1,0,0,1,1,0
197220,211629,1,1,0,0,1,1,0
1375119,3690289,1,4,0,0,1,4,0
1412897,1009884,1,4,0,0,1,4,0
814696,4567759,1,1,0,0,1,1,0
2344263,399364,1,1,0,0,1,1,0
153087,3463152,2,1,0,0,2,1,0
3253500,4302672,1,1,0,0,1,1,0
1042292,1639467,1,1,0,0,1,1,0
2652405,3267220,1,1,0,0,1,1,0
1426601,3081985,5,17,0,0,5,17,0
4790801,3020733,1,1,0,0,1,1,0
1686516,93806,1,6,0,0,1,6,0
3443079,1594000,48,1,0,0,48,1,0
3982667,1553007,1,2,0,0,1,2,0
3369780,1964234,1,1,0,0,1,1,0
1108435,2510998,4,5,0,0,4,5,0
3515597,2674652,1,1,0,0,1,1,0
2477768,58431,1,1,0,0,1,1,0
400302,868055,1,1,0,0,1,1,0
1152955,3611220,3,21,0,0,3,21,0
43469,4190998,1,2,0,0,1,2,0
691866,3179255,3,2,0,0,3,2,0
580384,1673021,1,1,0,0,1,1,0
455303,2856309,2,15,0,0,2,15,0
2937332,727500,2,1,0,0,2,1,0
3028522,1627154,8,1,0,0,8,1,0
1178555,4667091,1,1,0,0,1,1,0
3555840,2050478,2,1,0,0,2,1,0
351156,1304570,1,4,0,0,1,4,0
90471,139586,1,1,0,0,1,1,0
1269652,55113,1,3,0,0,1,3,0
1501054,4244950,1,2,0,0,1,2,0
4211376,2065607,1,1,0,0,1,1,0
4308329,573304,1,1,0,0,1,1,0
4643614,3917946,1,1,0,0,1,1,0
2646022,2723730,2,1,0,0,2,1,0
917478,1164305,1,1,0,0,1,1,0
1063621,1422095,2,1,0,0,2,1,0
2542290,3295056,1,4,0,0,1,4,0
4588196,3176453,3,3,0,0,3,3,0
3548614,1931180,1,2,0,0,1,2,0
2654449,2687305,1,4,0,0,1,4,0
3828508,134950,1,1,0,0,1,1,0
4631180,4531141,1,11,0,0,1,11,0
2426061,504443,14,1,0,0,14,1,0
108952,2849797,1,1,0,0,1,1,0
3019223,3798017,27,1,0,0,27,1,0
4566524,3718256,1,1,0,0,1,1,0
1194802,4612114,1,2,0,0,1,2,0
918,1644399,2,1,0,0,2,1,0
1272743,2332004,1,23,0,0,1,23,0
3113920,3751138,1,2,0,0,1,2,0
2005356,2514858,6,1,0,0,6,1,0
3232837,317825,1,1,0,0,1,1,0
4227647,1583561,1,1,0,0,1,1,0
4563923,253340,5,9,0,0,5,9,0
3795923,1113302,1,2,0,0,1,2,0
3324928,1995804,2,1,0,0,2,1,0
2508712,588114,2,2,0,0,2,2,0
2896871,1075925,1,1,0,0,1,1,0
820668,3243987,2,1,0,0,2,1,0
2124243,4712791,2,1,0,0,2,1,0
2973670,714550,1,1,0,0,1,1,0
1740996,4746647,1,1,0,0,1,1,0
2491664,433063,2,1,0,0,2,1,0
1726472,3161454,4,1,0,0,4,1,0
2533722,2869484,1,1,0,0,1,1,0
4547766,1973976,1,1,0,0,1,1,0
2694254,1821098,3,1,0,0,3,1,0
2466547,280321,7,1,0,0,7,1,0
2318212,3841215,4,2,0,0,4,2,0
4740344,970382,1,4,0,0,1,4,0
117732,3561467,12,2,0,0,12,2,0
210515,3519247,3,2,0,0,3,2,0
2516141,4648841,1,1,0,0,1,1,0
2611872,4347919,1,1,0,0,1,1,0
348503,3310233,1,1,0,0,1,1,0
4371350,109511,1,1,0,0,1,1,0
3641309,823540,1,2,0,0,1,2,0
3887673,3548754,12,6,0,0,12,6,0
2569568,3048533,1,1,0,0,1,1,0
936934,2549837,2,2,0,0,2,2,0
4100021,3891029,4,1,0,0,4,1,0
429424,3018672,54,1,0,0,54,1,0
1494831,2574036,1,11,0,0,1,11,0
4180085,1103137,2,2,0,0,2,2,0
2192391,2475822,1,1,0,0,1,1,0
4677639,284090,1,1,0,0,1,1,0
2531348,4818415,2,1,0,0,2,1,0
4660361,1223963,1,1,0,0,1,1,0
3588571,3560577,2,1,0,0,2,1,0
2103111,4241901,1,1,0,0,1,1,0
4684274,259295,1,1,0,0,1,1,0
3582438,3314746,1,2,0,0,1,2,0
1650149,3674689,2,1,0,0,2,1,0
304245,3773067,1,2,0,0,1,2,0
3909984,2300736,30,1,0,0,30,1,0
2797397,812062,2,12,0,0,2,12,0
4714621,2864299,1,1,0,0,1,1,0
4705967,3469882,1,4,0,0,1,4,0
4591796,4597828,1,75,0,0,1,75,0
3060003,1110544,5,1,0,0,5,1,0
2224368,2245161,3,1,0,0,3,1,0
4495503,285281,1,5,0,0,1,5,0
1259632,3121713,1,19,0,0,1,19,0
3651993,2473343,1,4,0,0,1,4,0
1509833,4100524,1,3,0,0,1,3,0
1117501,999455,1,1,0,0,1,1,0
3490132,508803,8,2,0,0,8,2,0
3298645,3869886,1,1,0,0,1,1,0
2903525,4427616,2,3,0,0,2,3,0
960907,4415898,3,1,0,0,3,1,0
919870,1524201,2,3,0,0,2,3,0
4205229,4135362,2,1,0,0,2,1,0
4109160,2577502,91,1,0,0,91,1,0
4487870,2421652,1,3,0,0,1,3,0
2417653,3852168,2,18,0,0,2,18,0
4472753,3881989,1,1,0,0,1,1,0
1363371,3193241,1,1,0,0,1,1,0
434835,1950294,1,3,0,0,1,3,0
813906,3031494,3,1,0,0,3,1,0
4404939,1877307,3,1,0,0,3,1,0
310968,4099470,1,1,0,0,1,1,0
4054534,666030,3,1,0,0,3,1,0
2443467,682118,1,1,0,0,1,1,0
1679140,2229623,3,39,0,0,3,39,0
3067218,361441,124,27,0,0,124,27,0
3231167,1805304,1,1,0,0,1,1,0
1810583,3811063,1,1,0,0,1,1,0
4288731,2037534,1,6,0,0,1,6,0
1765998,1749549,1,1,0,0,1,1,0
464150,11692,2,1,0,0,2,1,0
564425,1115815,1,1,0,0,1,1,0
4605872,1322528,1,1,0,0,1,1,0
3356834,2528479,2,1,0,0,2,1,0
1988001,4250273,2,13,0,0,2,13,0
3956485,3182643,1,1,0,0,1,1,0
79730,4527751,1,1,0,0,1,1,0
2659626,4764173,1,1,0,0,1,1,0
1416743,1098503,1,1,0,0,1,1,0
4239303,1584032,3,2,0,0,3,2,0
4359075,2737332,2,1,0,0,2,1,0
625259,1059536,2,1,0,0,2,1,0
4164871,3545098,2,12,0,0,2,12,0
1303543,358909,2,1,0,0,2,1,0
1259064,4759896,4,1,0,0,4,1,0
1290478,1858584,3,1,0,0,3,1,0
3698432,2078575,1,1,0,0,1,1,0
3275242,3764333,1,1,0,0,1,1,0
3262183,2875016,4,1,0,0,4,1,0
2320975,1860263,2,1,0,0,2,1,0
1191252,293927,1,1,0,0,1,1,0
2641916,4770212,4,1,0,0,4,1,0
3629455,481436,1,3,0,0,1,3,0
2561085,4053862,1,1,0,0,1,1,0
4241121,195140,2,1,0,0,2,1,0
11102,1958848,3,1,0,0,3,1,0
3605063,3110347,1,1,0,0,1,1,0
3945604,4438182,1,1,0,0,1,1,0
1235442,3435714,7,2,0,0,7,2,0
3523971,2355959,1,1,0,0,1,1,0
1708400,2766192,1,2,0,0,1,2,0
2685587,2166602,71,2,0,0,71,2,0
1356644,3521923,1,3,0,0,1,3,0
4237721,3587425,1,1,0,0,1,1,0
2542012,3242073,1,33,0,0,1,33,0
225034,3735822,1,1,0,0,1,1,0
2047608,2701342,2,1,0,0,2,1,0
1760816,3212711,1,1,0,0,1,1,0
3016993,1001280,1,2,0,0,1,2,0
4805430,1133667,2,1,0,0,2,1,0
3721501,3747780,1,1,0,0,1,1,0
4205381,1290837,1,1,0,0,1,1,0
4433155,2525739,1,1,0,0,1,1,0
1684905,1191145,1,2,0,0,1,2,0
97789,4841066,1,2,0,0,1,2,0
3187344,495882,3,1,0,0,3,1,0
2135236,2997475,2,1,0,0,2,1,0
4814480,74826,1,37,0,0,1,37,0
1356950,1015773,12,6,0,0,12,6,0
3329862,4723809,1,1,0,0,1,1,0
1024525,2948366,5,25,0,0,5,25,0
1458190,2337917,1,1,0,0,1,1,0
4218510,1658739,1,1,0,0,1,1,0
4563229,1175112,8,4,0,0,8,4,0
534618,1099373,1,1,0,0,1,1,0
1942493,2749965,1,1,0,0,1,1,0
846150,2976442,1,12,0,0,1,12,0
712686,3790850,1,1,0,0,1,1,0
2716050,3006806,47,2,0,0,47,2,0
1301070,673168,2,1,0,0,2,1,0
4079471,2892817,3,4,0,0,3,4,0
4812182,2962538,1,1,0,0,1,1,0
3230721,2480366,1,3,0,0,1,3,0
1339984,656327,1,1,0,0,1,1,0
1918462,1726324,3,1,0,0,3,1,0
2359821,2895921,1,1,0,0,1,1,0
3018320,2117498,1,1,0,0,1,1,0
3347914,3071525,1,1,0,0,1,1,0
125368,395248,1,6,0,0,1,6,0
1584099,387415,12,1,0,0,12,1,0
1633,226481,1,3,0,0,1,3,0
607541,4258799,2,1,0,0,2,1,0
2106680,2928736,1,1,0,0,1,1,0
1732647,3512628,18,1,0,0,18,1,0
456973,4502850,1,1,0,0,1,1,0
564007,35698,1,2,0,0,1,2,0
2963507,106778,1,2,0,0,1,2,0
2546702,3388063,4,1,0,0,4,1,0
2983314,1337787,1,1,0,0,1,1,0
2341057,1163798,13,1,0,0,13,1,0
4448376,1439073,6,1,0,0,6,1,0
3327559,991826,1,1,0,0,1,1,0
1953985,2631007,2,1,0,0,2,1,0
4129344,2929983,1,1,0,0,1,1,0
1580078,3718314,1,2,0,0,1,2,0
920734,2250464,1,1,0,0,1,1,0
3259115,4650951,1,1,0,0,1,1,0
3635661,906054,6,2,0,0,6,2,0
3781878,3167642,1,1,0,0,1,1,0
1279883,4394425,11,1,0,0,11,1,0
1215978,556996,1,1,0,0,1,1,0
894140,1695912,1,1,0,0,1,1,0
1782494,4314406,2,10,0,0,2,10,0
1984471,4699411,2,1,0,0,2,1,0
1394428,429899,1,50,0,0,1,50,0
4659708,3588287,1,1,0,0,1,1,0
984035,4473238,1,17,0,0,1,17,0
3952412,4424973,7,1,0,0,7,1,0
2639336,712500,6,1,0,0,6,1,0
3504075,4262633,1,1,0,0,1,1,0
2576920,393636,1,4,0,0,1,4,0
1409022,1186861,1,1,0,0,1,1,0
843646,1101835,1,1,0,0,1,1,0
4108532,1403895,1,2,0,0,1,2,0
1629150,4013151,20,1,0,0,20,1,0
3667598,1779307,1,6,0,0,1,6,0
3583155,3454395,1,1,0,0,1,1,0
3698386,3672615,2,1,0,0,2,1,0
1506493,3343810,1,5,0,0,1,5,0
4075597,2298251,1,1,0,0,1,1,0
675108,2948896,1,34,0,0,1,34,0
4328679,3700559,2,3,0,0,2,3,0
3122427,1569247,3,1,0,0,3,1,0
2384975,3504788,2,1,0,0,2,1,0
2879820,1055774,3,1,0,0,3,1,0
3979997,2395355,1,3,0,0,1,3,0
3254659,1453201,1,10,0,0,1,10,0
2733682,3462114,1,4,0,0,1,4,0
4072782,2437252,1,1,0,0,1,1,0
4629148,4266871,3,1,0,0,3,1,0
4710846,1753480,1,2,0,0,1,2,0
4806274,2971003,1,4,0,0,1,4,0
370652,1354696,2,1,0,0,2,1,0
1508159,1553821,1,1,0,0,1,1,0
3416220,1955475,1,1,0,0,1,1,0
1107681,3433193,2,1,0,0,2,1,0
4612410,2776510,3,4,0,0,3,4,0
3863250,628526,1,1,0,0,1,1,0
4162271,1714600,2,1,0,0,2,1,0
378408,4786025,1,1,0,0,1,1,0
2081624,90586,3,1,0,0,3,1,0
4043504,3115608,3,1,0,0,3,1,0
3904153,2575323,11,1,0,0,11,1,0
2433244,3424665,1,9,0,0,1,9,0
1397108,4001738,1,3,0,0,1,3,0
2485322,1776422,6,1,0,0,6,1,0
3222275,828941,1,5,0,0,1,5,0
2532390,34717,1,4,0,0,1,4,0
1900963,3967203,1,1,0,0,1,1,0
590943,4141570,2,6,0,0,2,6,0
1859634,2762169,7,1,0,0,7,1,0
3340051,824949,2,3,0,0,2,3,0
1776935,648958,2,1,0,0,2,1,0
3253086,580240,17,9,0,0,17,9,0
4821636,2276971,2,3,0,0,2,3,0
3255829,2692519,2,2,0,0,2,2,0
1891641,3712280,2,1,0,0,2,1,0
798594,2897240,1,1,0,0,1,1,0
152523,1193651,7,1,0,0,7,1,0
4730496,2036527,32,3,0,0,32,3,0
3122413,4155501,1,35,0,0,1,35,0
2286902,3023854,1,1,0,0,1,1,0
905506,3476956,1,1,0,0,1,1,0
2349379,2707856,3,238,0,0,3,238,0
1144165,2808922,1,1,0,0,1,1,0
4023569,2989813,2,48,0,0,2,48,0
4676,1846084,1,1,0,0,1,1,0
827536,4346215,1,2,0,0,1,2,0
1058789,4437989,4,1,0,0,4,1,0
4607654,1401207,3,3,0,0,3,3,0
4626953,3662335,1,1,0,0,1,1,0
32140,3200173,2,1,0,0,2,1,0
2673030,3789113,1,1,0,0,1,1,0
2468668,4549551,1,1,0,0,1,1,0
376338,2279677,1,1,0,0,1,1,0
778434,3586153,1,3,0,0,1,3,0
2232384,4114426,2,1,0,0,2,1,0
2402166,4654432,1,1,0,0,1,1,0
4422,587854,1,2,0,0,1,2,0
4565164,3688249,1,1,0,0,1,1,0
4366025,1733035,1,2,0,0,1,2,0
117950,4360147,1,1,0,0,1,1,0
1570279,1945867,1,5,0,0,1,5,0
1063359,918094,1,2,0,0,1,2,0
2995761,199349,4,2,0,0,4,2,0
1793099,2950171,1,2,0,0,1,2,0
2933583,523547,1,2,0,0,1,2,0
4730104,1750948,3,3,0,0,3,3,0
1319944,4061517,2,2,0,0,2,2,0
2202870,2987810,47,1,0,0,47,1,0
511126,2355048,1,3,0,0,1,3,0
2862985,4768821,2,67,0,0,2,67,0
4523057,3363492,2,1,0,0,2,1,0
4338272,3903051,1,51,0,0,1,51,0
804972,2363516,4,1,0,0,4,1,0
4691955,277165,3,5,0,0,3,5,0
2130905,2640157,1,1,0,0,1,1,0
4118623,1678402,1,1,0,0,1,1,0
1644935,532045,2,2,0,0,2,2,0
2921006,366445,2,2,0,0,2,2,0
4353492,178178,1,2,0,0,1,2,0
4680977,2073909,9,28,0,0,9,28,0
4532279,2875367,1,1,0,0,1,1,0
2027150,1807003,1,1,0,0,1,1,0
3807014,2104895,1,1,0,0,1,1,0
2432281,693689,2,7,0,0,2,7,0
4475378,4674177,1,22,0,0,1,22,0
4449316,4368040,1,1,0,0,1,1,0
3045176,603149,1,1,0,0,1,1,0
1019810,3373088,1,1,0,0,1,1,0
4101806,2403300,2,7,0,0,2,7,0
2421876,4093383,8,1,0,0,8,1,0
2410064,620876,2,13,0,0,2,13,0
3024231,480066,1,1,0,0,1,1,0
3220748,840708,1,2,0,0,1,2,0
2908971,3245107,21,1,0,0,21,1,0
2595129,3428272,1,2,0,0,1,2,0
1458271,4719173,4,19,0,0,4,19,0
1751247,839508,4,1,0,0,4,1,0
847194,4269381,1,1,0,0,1,1,0
1012702,925573,2,3,0,0,2,3,0
2044752,1002959,1,1,0,0,1,1,0
2360286,2001459,1,2,0,0,1,2,0
1585197,85192,72,44,812,56,884,100,0
2823271,2414298,2,10,0,0,2,10,0
1681712,966471,2,1,0,0,2,1,0
1208735,2851156,1,2,0,0,1,2,0
3767118,2382050,1,1,0,0,1,1,0
4432944,3569145,2,5,0,0,2,5,0
384662,3924751,1,1,0,0,1,1,0
999231,4352497,1,3,0,0,1,3,0
1507144,4558365,17,2,0,0,17,2,0
1459757,4408352,23,2,0,0,23,2,0
3286536,3902607,1,1,0,0,1,1,0
1544318,1753812,6,2,0,0,6,2,0
1764343,1396568,2,15,0,0,2,15,0
1496354,4353202,1,134,0,0,1,134,0
811679,1291717,1,1,0,0,1,1,0
2507706,3433911,2,2,0,0,2,2,0
555881,4445406,1,3,0,0,1,3,0
995599,1647899,5,1,0,0,5,1,0
4670621,225456,1,1,0,0,1,1,0
3802521,2412524,1,6,0,0,1,6,0
1142334,3585616,1,2,0,0,1,2,0
2691420,1577270,8,1,0,0,8,1,0
3431204,2993235,1,1,0,0,1,1,0
395192,768208,1,1,0,0,1,1,0
1862180,886343,473,1,0,0,473,1,0
3638124,4490726,2,5,0,0,2,5,0
1022301,782297,1,1,0,0,1,1,0
1650866,4006721,1,1,0,0,1,1,0
2801757,1797769,2,1,0,0,2,1,0
4716709,4135584,1,2,0,0,1,2,0
1059525,222621,8,2,0,0,8,2,0
2397214,3235036,1,1,0,0,1,1,0
1674391,2301349,1,23,0,0,1,23,0
1810664,4733158,1,1,0,0,1,1,0
3167690,1809009,1,1,0,0,1,1,0
1307326,3609301,1,3,0,0,1,3,0
4721104,78914,1,1,0,0,1,1,0
4587465,3959456,1,1,0,0,1,1,0
1891137,1654227,4,1,0,0,4,1,0
516873,3756,10,1,0,0,10,1,0
2073697,41089,1,1,0,0,1,1,0
559493,3070494,1,1,0,0,1,1,0
2474682,4605287,4,1,0,0,4,1,0
1302561,4560786,1,1,0,0,1,1,0
1071936,716118,1,1,0,0,1,1,0
1547053,4524111,2,9,0,0,2,9,0
2163655,2064880,2,1,0,0,2,1,0
4135687,1033091,1,1,0,0,1,1,0
4684834,1544883,1,3,0,0,1,3,0
2259116,4223554,2,1,0,0,2,1,0
4601696,3346409,3,2,0,0,3,2,0
3359992,3276529,1,1,0,0,1,1,0
90537,1363189,2,2,0,0,2,2,0
3445462,3698719,1,3,0,0,1,3,0
2110810,2169387,4,2,0,0,4,2,0
3170882,1236220,1,1,0,0,1,1,0
3352487,1447716,1,3,0,0,1,3,0
4491555,3913522,1,2,0,0,1,2,0
585915,182623,2,1,0,0,2,1,0
4671458,2300061,1,36,0,237,1,273,0
487881,2550864,1,1,0,0,1,1,0
1126181,3133031,1,1,0,0,1,1,0
510813,2847898,1,9,0,0,1,9,0
2262925,1944288,1,1,0,0,1,1,0
1886654,2289588,1,13,0,0,1,13,0
864299,4335229,1,1,0,0,1,1,0
2228066,3910061,4,1,0,0,4,1,0
819267,168628,6,6,0,0,6,6,0
3611152,3494919,1,1,0,0,1,1,0
248308,1060084,2,7,0,0,2,7,0
3305490,1060928,1,1,0,0,1,1,0
475555,3059570,1,1,0,0,1,1,0
1449186,1362040,35,1,0,0,35,1,0
2777609,3811257,2,1,0,0,2,1,0
4526233,1866480,1,1,0,0,1,1,0
202089,4569176,2,1,0,0,2,1,0
3129088,1372686,5,1,0,0,5,1,0
1395261,635553,1,1,0,0,1,1,0
4325279,1603656,1,8,0,0,1,8,0
3614516,1225072,14,2,0,0,14,2,0
2284911,4100849,1,2,0,0,1,2,0
4348081,3806382,1,1,0,0,1,1,0
201548,737346,1,2,0,0,1,2,0
2398698,1330401,2,2,0,0,2,2,0
1279115,2748016,5,2,0,0,5,2,0
3900660,2350377,4,1,0,0,4,1,0
4767953,884664,1,1,0,0,1,1,0
3653819,1112084,2,1,0,0,2,1,0
287902,3550700,1,1,0,0,1,1,0
392951,3512686,1,1,0,0,1,1,0
602642,3830804,3,1,0,0,3,1,0
1525411,909466,4,1,0,0,4,1,0
4166215,3091528,1,2,0,0,1,2,0
470997,2233805,13,1,0,0,13,1,0
2252787,691187,1,2,0,0,1,2,0
4012740,3406678,1,7,0,0,1,7,0
644783,3859379,1,1,0,0,1,1,0
976353,2333006,1,1,0,0,1,1,0
4685814,3613664,1,3,0,0,1,3,0
2104486,3547318,1,1,0,0,1,1,0
1766455,1235805,5,5,0,0,5,5,0
1629733,4530922,1,1,0,0,1,1,0
3508152,4066083,1,1,0,0,1,1,0
697107,4173533,6,1,0,0,6,1,0
3046210,1575525,2,2,0,0,2,2,0
3243230,4828822,1,6,0,0,1,6,0
2757354,4829541,2,2,0,0,2,2,0
880129,3025472,1,1,0,0,1,1,0
383619,1805339,1,3,0,0,1,3,0
3059867,1990303,1,15,0,0,1,15,0
1565219,416600,39,27,0,0,39,27,0
2680625,652870,1,1,0,0,1,1,0
528476,878850,1,5,0,0,1,5,0
3927698,636206,2,1,0,0,2,1,0
3723982,1840081,3,1,0,0,3,1,0
2219025,1831294,90,1,0,0,90,1,0
2488455,3148731,18,2,0,0,18,2,0
1971295,1658120,5,2,0,0,5,2,0
1306950,1207436,2,1,0,0,2,1,0
3384353,1977204,5,2,0,0,5,2,0
2435765,4003973,2,2,0,0,2,2,0
3204071,4439252,1,1,0,0,1,1,0
2178306,3089050,1,6,0,0,1,6,0
4845588,3027256,1,1,0,0,1,1,0
777249,4241184,1,1,0,0,1,1,0
392323,3092138,4,1,0,0,4,1,0
2119910,3287090,2,3,0,0,2,3,0
2447553,575637,1,1,0,0,1,1,0
3104845,4573620,1,5,0,0,1,5,0
678978,868867,1,2,0,0,1,2,0
162766,2449528,2,2,0,0,2,2,0
3987645,1585768,1,1,0,0,1,1,0
1959468,4668962,2,1,0,0,2,1,0
1794696,2548508,1,1,0,0,1,1,0
509071,2666005,1,8,0,0,1,8,0
1150695,1182385,3,2,0,0,3,2,0
4674252,1460165,1,1,0,0,1,1,0
4811044,1468475,34,2,0,0,34,2,0
2934086,3189140,1,3,0,0,1,3,0
243221,1167846,9,1,0,0,9,1,0
2634685,4855848,1,1,0,0,1,1,0
444676,4484119,1,1,0,0,1,1,0
2438101,2099794,1,1,0,0,1,1,0
1345746,531290,1,1,0,0,1,1,0
3148597,2454603,1,1,0,0,1,1,0
755297,4025659,1,1,0,0,1,1,0
1513111,764368,2,1,0,0,2,1,0
4404181,3207335,1,1,0,0,1,1,0
997201,1039081,1,1,0,0,1,1,0
4643766,1396459,1,2,0,0,1,2,0
4624826,1980681,13,2,0,0,13,2,0
507472,3231261,1,1,0,0,1,1,0
4533777,423957,17,1,0,0,17,1,0
578019,44353,2,35,0,0,2,35,0
302340,248334,9,2,0,0,9,2,0
1368750,1256196,4,49,0,0,4,49,0
3264371,3948323,2,1,0,0,2,1,0
201517,2248212,1,1,0,0,1,1,0
1193331,2374673,1,10,0,0,1,10,0
4232649,3424645,4,1,0,0,4,1,0
1665591,410570,1,3,0,0,1,3,0
3428743,2367578,4,1,0,0,4,1,0
2863765,4090196,7,1,0,0,7,1,0
4620057,382968,1,1,0,0,1,1,0
2861164,3354993,1,1,0,0,1,1,0
922946,502614,1,18,0,0,1,18,0
1498620,4151460,1,24,0,0,1,24,0
4192591,1966021,4,1,0,0,4,1,0
364833,3854420,47,1,0,0,47,1,0
4583809,2937881,1,1,0,0,1,1,0
2629114,3635664,2,1,0,0,2,1,0
285564,2178617,1,7,0,0,1,7,0
4193270,3187279,1,2,0,0,1,2,0
3883842,2999768,1,1,0,0,1,1,0
2041642,983929,1,1,0,0,1,1,0
769452,2789777,1,1,0,0,1,1,0
4585535,238620,14,1,0,0,14,1,0
3019143,3072028,1,1,0,0,1,1,0
461428,2146003,1,12,0,0,1,12,0
2592983,1908895,2,1,0,0,2,1,0
83248,1521041,1,1,0,0,1,1,0
2132837,4395919,1,1,0,0,1,1,0
1032479,594154,2,15,0,0,2,15,0
2307261,1496206,1,1,0,0,1,1,0
4364655,3180428,36,1,0,0,36,1,0
4711508,3614529,1,1,0,0,1,1,0
2426185,455422,1,2,0,0,1,2,0
1823047,2194480,14,1,0,0,14,1,0
1484677,395334,1,1,0,0,1,1,0
602996,3947359,1,2,0,0,1,2,0
2334332,4637548,1,12,0,0,1,12,0
413585,3848808,1,1,0,0,1,1,0
4700182,2579992,1,1,0,0,1,1,0
2470001,3524623,2,1,0,0,2,1,0
